gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,MonthlyCharges,target
Male,0,No,18,Yes,No,DSL,Month-to-month,95,0
Female,0,No,59,Yes,No,Fiber optic,Month-to-month,80,0
Male,0,Yes,72,Yes,Yes,Fiber optic,Month-to-month,19,0
Female,0,No,69,Yes,No,DSL,Two year,25,0
Male,0,No,22,Yes,No,Fiber optic,Month-to-month,65,0
Female,1,Yes,1,Yes,Yes,Fiber optic,Month-to-month,69,1
Male,1,No,72,Yes,Yes,DSL,Month-to-month,25,0
Female,0,Yes,34,Yes,Yes,DSL,One year,68,0
Male,0,No,12,Yes,Yes,Fiber optic,Month-to-month,20,0
Male,0,Yes,24,No,No,Fiber optic,Two year,36,0
Female,0,No,58,Yes,Yes,DSL,Month-to-month,108,0
Male,0,Yes,7,Yes,Yes,Fiber optic,Month-to-month,71,0
Male,0,No,5,Yes,Yes,Fiber optic,Month-to-month,76,1
Male,0,Yes,67,Yes,Yes,Fiber optic,Month-to-month,54,0
Female,0,No,6,No,No,DSL,Two year,48,1
Male,0,No,28,No,Yes,Fiber optic,Month-to-month,30,0
Male,0,Yes,53,Yes,Yes,Fiber optic,Month-to-month,70,0
Female,0,No,57,Yes,No,DSL,Two year,88,0
Male,0,No,9,Yes,Yes,Fiber optic,One year,20,0
Male,0,No,5,Yes,Yes,Fiber optic,One year,66,0
Male,0,No,3,Yes,Yes,Fiber optic,Month-to-month,80,0
Male,0,Yes,1,Yes,Yes,Fiber optic,Two year,70,1
Female,0,No,71,Yes,Yes,Fiber optic,One year,21,0
Male,0,Yes,48,Yes,Yes,Fiber optic,Month-to-month,56,0
Male,0,Yes,37,Yes,No,Fiber optic,Month-to-month,59,0
Male,0,No,15,Yes,No,Fiber optic,Two year,69,0
Female,0,Yes,58,Yes,Yes,DSL,Two year,67,0
Female,0,Yes,14,Yes,No,DSL,Month-to-month,86,0
Male,0,No,30,Yes,No,DSL,Month-to-month,21,0
Male,0,No,37,Yes,No,DSL,Two year,104,0
Female,0,Yes,13,Yes,No,Fiber optic,Month-to-month,20,0
Female,0,Yes,17,Yes,No,DSL,Month-to-month,85,1
Male,0,Yes,50,No,No,DSL,Month-to-month,43,0
Male,1,No,69,Yes,No,Fiber optic,Two year,95,0
Female,0,Yes,31,Yes,Yes,DSL,Two year,87,1
Female,0,No,53,Yes,No,DSL,One year,106,0
Male,0,No,42,Yes,No,Fiber optic,Month-to-month,20,0
Female,0,Yes,44,Yes,No,DSL,Month-to-month,78,0
Female,0,Yes,12,Yes,No,Fiber optic,Month-to-month,19,1
Female,1,No,15,Yes,No,DSL,Month-to-month,74,1
Female,0,Yes,16,Yes,Yes,Fiber optic,Month-to-month,68,0
Female,1,No,14,No,No,DSL,Month-to-month,40,0
Male,1,No,17,Yes,Yes,Fiber optic,Two year,102,0
Female,1,No,26,Yes,No,DSL,Month-to-month,89,1
Female,0,No,4,No,Yes,Fiber optic,One year,34,1
Female,0,No,33,Yes,Yes,Fiber optic,Month-to-month,80,0
Male,0,No,1,Yes,No,Fiber optic,Month-to-month,20,1
Female,0,No,26,Yes,No,DSL,Month-to-month,81,0
Female,0,Yes,16,Yes,No,Fiber optic,Two year,20,0
Male,0,No,26,Yes,Yes,Fiber optic,Month-to-month,98,1
Male,0,Yes,1,Yes,No,DSL,Month-to-month,50,1
Male,0,No,4,Yes,Yes,Fiber optic,Month-to-month,25,0
Male,0,No,3,Yes,Yes,Fiber optic,One year,19,0
Male,1,No,12,Yes,No,Fiber optic,Month-to-month,84,1
Female,0,No,32,Yes,No,DSL,Month-to-month,19,0
Female,0,No,17,No,Yes,Fiber optic,Month-to-month,36,0
Male,0,No,60,Yes,Yes,DSL,Month-to-month,61,0
Male,0,Yes,72,Yes,No,DSL,Month-to-month,104,0
Male,1,Yes,7,Yes,No,DSL,Two year,46,0
Male,0,Yes,5,Yes,No,DSL,One year,20,0
Male,0,No,40,Yes,Yes,Fiber optic,One year,90,0
Female,0,Yes,12,No,No,Fiber optic,Month-to-month,30,0
Female,0,No,3,No,Yes,DSL,Two year,35,1
Female,0,Yes,4,Yes,Yes,Fiber optic,Month-to-month,51,1
Female,0,No,43,Yes,Yes,DSL,Two year,115,0
Male,0,No,70,Yes,Yes,Fiber optic,Month-to-month,95,0
Male,0,Yes,63,No,No,DSL,Month-to-month,39,0
Male,0,No,31,Yes,No,Fiber optic,Month-to-month,101,0
Male,0,No,61,Yes,No,DSL,Two year,70,0
Male,0,No,10,No,No,Fiber optic,Month-to-month,34,1
Female,0,No,5,Yes,Yes,DSL,Two year,20,1
Female,0,Yes,22,Yes,Yes,Fiber optic,Two year,83,1
Male,0,No,11,Yes,No,DSL,Two year,61,0
Male,0,No,72,Yes,No,DSL,Month-to-month,82,0
Female,1,No,31,Yes,No,DSL,One year,91,0
Male,0,Yes,72,No,Yes,DSL,Two year,66,0
Female,0,Yes,68,Yes,Yes,Fiber optic,Month-to-month,84,0
Male,0,Yes,50,Yes,Yes,Fiber optic,Month-to-month,70,0
Female,1,No,1,No,No,DSL,One year,26,1
Male,0,No,72,Yes,No,DSL,One year,92,0
Female,1,No,14,Yes,No,DSL,Month-to-month,100,1
Female,1,No,5,Yes,No,Fiber optic,One year,85,1
Male,0,No,50,Yes,No,Fiber optic,Month-to-month,25,0
Male,0,Yes,29,Yes,Yes,Fiber optic,Two year,101,0
Male,0,No,28,Yes,Yes,DSL,Two year,100,0
Male,0,No,72,Yes,Yes,Fiber optic,One year,114,0
Female,0,No,29,No,No,DSL,One year,25,1
Male,0,Yes,51,Yes,Yes,Fiber optic,Month-to-month,60,0
Female,0,No,55,Yes,Yes,Fiber optic,Month-to-month,94,0
Male,1,No,3,Yes,No,DSL,One year,91,1
Female,0,No,42,Yes,No,DSL,One year,50,1
Female,0,Yes,16,Yes,No,DSL,One year,101,0
Male,0,Yes,52,Yes,No,DSL,Month-to-month,85,0
Male,0,No,58,No,Yes,Fiber optic,Month-to-month,45,0
Female,0,No,53,Yes,No,DSL,Month-to-month,106,1
Male,0,No,10,Yes,No,DSL,One year,86,1
Female,0,No,52,Yes,No,Fiber optic,Month-to-month,80,0
Male,0,No,5,Yes,No,DSL,Month-to-month,47,1
Male,0,Yes,62,Yes,No,Fiber optic,Month-to-month,116,0
Male,0,Yes,48,Yes,No,DSL,Month-to-month,26,0
Male,0,Yes,10,Yes,No,DSL,Month-to-month,24,0
Female,1,No,40,Yes,Yes,Fiber optic,One year,99,1
Female,0,Yes,41,Yes,No,DSL,Two year,78,0
Female,1,No,2,Yes,No,DSL,One year,86,1
Male,0,Yes,41,Yes,No,DSL,Month-to-month,111,0
Male,0,No,20,Yes,Yes,Fiber optic,Month-to-month,71,0
Female,0,No,32,Yes,No,DSL,One year,101,0
Female,0,Yes,30,Yes,No,DSL,Two year,81,0
Female,0,No,1,Yes,No,DSL,Two year,74,0
Male,0,No,14,Yes,Yes,Fiber optic,Month-to-month,50,0
Female,0,No,13,No,No,DSL,Month-to-month,49,1
Male,0,No,49,Yes,Yes,Fiber optic,One year,85,0
Female,0,Yes,18,Yes,Yes,Fiber optic,Two year,25,0
Female,0,No,14,Yes,No,DSL,Month-to-month,90,1
Male,0,No,44,Yes,No,DSL,Two year,60,0
Female,0,No,14,Yes,Yes,Fiber optic,Month-to-month,50,0
Female,0,No,49,No,No,Fiber optic,Month-to-month,56,0
Female,0,No,54,No,No,DSL,One year,44,0
Female,0,Yes,47,Yes,No,DSL,Month-to-month,20,0
Male,0,No,5,Yes,No,DSL,Month-to-month,85,1
Female,0,Yes,67,Yes,Yes,DSL,Month-to-month,107,0
Female,0,No,60,No,No,DSL,Month-to-month,61,0
Female,0,No,72,Yes,No,Fiber optic,Month-to-month,116,0
Female,1,No,38,Yes,Yes,Fiber optic,One year,20,0
Male,0,No,3,Yes,Yes,Fiber optic,Month-to-month,20,0
Female,0,No,17,Yes,Yes,Fiber optic,Two year,25,0
Female,0,No,4,Yes,No,Fiber optic,Month-to-month,56,0
Female,1,No,68,Yes,No,Fiber optic,Month-to-month,97,1
Male,0,No,1,Yes,No,Fiber optic,Month-to-month,19,0
Female,0,No,2,Yes,Yes,Fiber optic,Month-to-month,80,0
Female,0,Yes,72,Yes,No,DSL,One year,93,0
Male,0,Yes,33,Yes,No,DSL,Two year,75,0
Male,1,No,72,Yes,No,Fiber optic,One year,93,0
Male,1,No,31,Yes,Yes,Fiber optic,Month-to-month,91,0
Male,1,No,64,Yes,No,DSL,Two year,104,0
Male,0,No,10,Yes,No,DSL,One year,80,0
Female,0,No,1,Yes,Yes,DSL,One year,86,1
Female,1,No,2,Yes,No,Fiber optic,Month-to-month,55,1
Female,1,No,28,Yes,Yes,Fiber optic,One year,106,1
Female,0,No,2,Yes,No,DSL,Month-to-month,44,0
Male,0,Yes,60,Yes,Yes,Fiber optic,Month-to-month,20,0
Male,0,No,47,Yes,No,Fiber optic,Month-to-month,74,0
Female,0,Yes,56,Yes,No,Fiber optic,Month-to-month,20,0
Female,0,No,68,Yes,Yes,DSL,Two year,20,0
Female,1,Yes,3,Yes,No,DSL,One year,88,1
Female,0,No,61,Yes,No,DSL,Two year,94,0
Female,0,No,9,Yes,Yes,DSL,One year,19,0
Female,0,No,66,Yes,No,DSL,Two year,90,0
Male,0,Yes,1,Yes,No,DSL,Month-to-month,21,0
Female,0,No,10,Yes,No,DSL,Two year,86,1
Female,1,No,14,No,Yes,DSL,Two year,46,0
Female,0,Yes,3,Yes,No,Fiber optic,Month-to-month,80,0
Female,0,No,15,No,No,DSL,One year,39,0
Female,1,No,66,Yes,No,DSL,One year,80,1
Male,0,No,1,No,Yes,Fiber optic,Two year,24,0
Male,0,No,26,Yes,No,Fiber optic,Month-to-month,21,0
Male,0,No,49,Yes,No,DSL,One year,99,1
Male,0,No,8,Yes,Yes,Fiber optic,Month-to-month,86,0
Male,0,No,6,Yes,No,DSL,Month-to-month,25,0
Male,1,No,43,Yes,Yes,Fiber optic,Month-to-month,85,0
Male,1,No,1,Yes,No,DSL,One year,44,0
Female,0,No,38,Yes,No,DSL,Month-to-month,68,0
Female,0,No,1,Yes,Yes,Fiber optic,One year,20,1
Male,0,No,1,Yes,No,DSL,One year,45,1
Male,0,Yes,8,No,No,DSL,Two year,26,1
Female,0,Yes,6,Yes,Yes,Fiber optic,Two year,80,1
Female,0,No,72,No,Yes,DSL,Two year,66,0
Male,0,No,46,Yes,No,DSL,Two year,20,0
Male,1,No,69,Yes,No,Fiber optic,Month-to-month,108,1
Female,0,No,13,Yes,No,DSL,Month-to-month,75,1
Male,0,No,41,Yes,Yes,Fiber optic,One year,89,0
Female,1,No,2,Yes,Yes,Fiber optic,Month-to-month,50,1
Female,0,Yes,63,Yes,No,DSL,Month-to-month,100,0
Male,0,No,41,Yes,No,DSL,One year,65,0
Male,0,Yes,11,Yes,No,DSL,Two year,21,0
Female,0,Yes,47,Yes,No,DSL,One year,85,0
Female,0,Yes,26,No,Yes,Fiber optic,Month-to-month,39,0
Female,0,Yes,22,Yes,Yes,DSL,Two year,55,1
Male,0,No,60,Yes,No,Fiber optic,Month-to-month,96,1
Female,1,No,64,Yes,No,DSL,Month-to-month,70,1
Female,0,Yes,35,Yes,No,Fiber optic,Month-to-month,55,0
Female,0,Yes,49,No,Yes,Fiber optic,Month-to-month,36,0
Male,0,No,10,Yes,No,DSL,One year,60,0
Female,0,Yes,25,No,Yes,Fiber optic,Month-to-month,35,0
Male,0,No,58,Yes,No,DSL,Month-to-month,86,0
Female,0,No,56,Yes,No,DSL,Month-to-month,91,0
Female,0,No,19,Yes,Yes,DSL,Two year,107,1
Female,1,No,64,Yes,Yes,Fiber optic,Month-to-month,97,0
Male,0,No,68,Yes,No,DSL,One year,91,0
Female,0,No,1,Yes,No,DSL,Month-to-month,70,1
Female,0,Yes,3,No,Yes,DSL,Two year,40,0
Male,0,No,46,No,Yes,DSL,Two year,61,0
Male,0,Yes,52,Yes,No,DSL,Two year,93,0
Female,0,Yes,59,Yes,Yes,DSL,One year,90,0
Male,0,Yes,67,Yes,Yes,Fiber optic,Month-to-month,21,0
Male,0,No,59,Yes,No,DSL,Month-to-month,61,0
Male,0,No,5,Yes,No,Fiber optic,Month-to-month,96,1
Female,0,Yes,6,Yes,No,Fiber optic,Month-to-month,19,0
Female,0,No,61,Yes,Yes,Fiber optic,Month-to-month,90,0
Female,0,No,72,Yes,Yes,DSL,Two year,108,0
Female,1,No,57,Yes,No,Fiber optic,Month-to-month,94,0
Male,1,No,50,Yes,No,DSL,Two year,105,0
Male,0,No,55,Yes,No,DSL,Month-to-month,59,0
Male,0,Yes,61,Yes,No,DSL,Two year,68,0
Female,0,Yes,70,Yes,No,DSL,Month-to-month,80,0
Male,0,Yes,64,Yes,No,Fiber optic,Month-to-month,20,0
Female,0,No,51,Yes,No,DSL,Month-to-month,88,0
Female,0,No,36,No,Yes,Fiber optic,One year,31,0
Male,0,No,62,Yes,No,Fiber optic,Two year,24,0
Male,0,No,20,Yes,No,DSL,Month-to-month,108,0
Male,0,No,4,Yes,No,Fiber optic,Two year,55,0
Female,0,Yes,23,Yes,No,DSL,Two year,26,0
Male,0,No,29,No,No,Fiber optic,One year,34,0
Male,0,No,33,Yes,No,DSL,One year,79,0
Male,0,Yes,66,Yes,Yes,Fiber optic,Month-to-month,80,0
Female,0,No,48,Yes,No,Fiber optic,Month-to-month,97,0
Male,0,No,58,Yes,Yes,DSL,Two year,100,0
Male,0,Yes,17,Yes,Yes,DSL,Two year,20,0
Female,0,No,63,Yes,No,DSL,Month-to-month,108,0
Male,0,No,72,Yes,Yes,DSL,One year,89,0
Male,0,Yes,1,No,No,Fiber optic,Month-to-month,25,0
Male,0,Yes,19,Yes,No,DSL,Month-to-month,20,0
Female,0,No,7,Yes,Yes,Fiber optic,Month-to-month,74,1
Female,1,No,39,Yes,No,DSL,One year,101,0
Male,0,No,9,Yes,No,DSL,Month-to-month,88,0
Male,1,No,21,Yes,Yes,Fiber optic,Month-to-month,65,0
Male,0,No,59,Yes,Yes,Fiber optic,Month-to-month,20,0
Female,0,Yes,70,Yes,Yes,DSL,Month-to-month,69,0
Male,0,No,64,Yes,Yes,Fiber optic,Month-to-month,87,0
Female,1,No,4,Yes,Yes,DSL,One year,73,0
Female,0,No,20,Yes,No,DSL,Month-to-month,89,0
Male,0,No,67,Yes,Yes,Fiber optic,Month-to-month,104,1
Female,0,No,41,Yes,No,Fiber optic,Month-to-month,21,0
Female,0,No,33,Yes,No,DSL,Month-to-month,70,0
Male,1,No,13,Yes,No,DSL,Two year,95,1
Male,0,Yes,71,Yes,Yes,DSL,Two year,101,0
Female,0,No,30,Yes,No,DSL,Month-to-month,94,1
Male,0,Yes,38,Yes,No,DSL,Month-to-month,82,0
Female,0,No,68,Yes,Yes,Fiber optic,Month-to-month,90,0
Female,0,No,7,Yes,No,Fiber optic,Month-to-month,95,1
Female,0,No,1,Yes,No,DSL,Month-to-month,21,1
Female,0,No,49,Yes,Yes,Fiber optic,Two year,52,0
Female,0,Yes,7,Yes,No,Fiber optic,Month-to-month,20,0
Male,0,Yes,27,Yes,No,DSL,Two year,26,0
Female,0,No,13,Yes,Yes,Fiber optic,Two year,75,0
Male,1,No,11,Yes,No,DSL,Two year,70,0
Female,0,Yes,30,Yes,No,DSL,Two year,20,0
Male,0,No,18,Yes,No,Fiber optic,Month-to-month,19,0
Male,0,Yes,54,Yes,Yes,Fiber optic,Month-to-month,24,0
Male,0,Yes,44,Yes,No,Fiber optic,Month-to-month,26,0
Female,0,Yes,1,Yes,No,Fiber optic,Month-to-month,44,1
Female,0,No,38,Yes,No,DSL,Two year,20,0
Female,0,No,5,Yes,Yes,DSL,Two year,89,1
Male,0,Yes,72,Yes,No,DSL,One year,91,0
Male,0,No,8,Yes,Yes,DSL,Month-to-month,66,0
Female,0,No,48,Yes,No,Fiber optic,Month-to-month,102,0
Male,0,No,70,Yes,No,DSL,Two year,114,0
Female,0,No,45,Yes,No,Fiber optic,One year,97,0
Female,0,No,11,Yes,Yes,DSL,Two year,102,1
Female,0,Yes,70,Yes,No,DSL,Month-to-month,66,0
Male,0,No,68,Yes,No,DSL,One year,108,0
Female,0,Yes,14,Yes,No,Fiber optic,Month-to-month,87,1
Female,1,No,43,Yes,No,DSL,Month-to-month,108,1
Female,0,Yes,46,Yes,No,DSL,One year,25,0
Female,0,No,55,Yes,Yes,Fiber optic,Month-to-month,84,0
Female,0,No,33,Yes,No,DSL,Month-to-month,104,1
Male,0,Yes,25,Yes,No,DSL,Two year,86,0
Male,1,No,2,Yes,No,Fiber optic,Month-to-month,50,0
Female,0,No,65,Yes,Yes,Fiber optic,Month-to-month,105,0
Male,0,No,68,Yes,No,Fiber optic,One year,102,0
Male,0,No,68,Yes,No,DSL,Month-to-month,100,0
Male,0,No,69,Yes,No,Fiber optic,Month-to-month,85,0
Male,0,No,4,Yes,No,DSL,Month-to-month,51,0
Female,0,No,72,Yes,No,DSL,One year,85,0
Female,0,Yes,1,Yes,No,DSL,One year,19,0
Male,0,No,62,Yes,Yes,DSL,Month-to-month,80,0
Female,0,No,67,Yes,No,DSL,Month-to-month,111,0
Female,0,No,5,Yes,No,DSL,Two year,54,1
Male,0,Yes,43,No,Yes,DSL,Two year,40,0
Male,1,No,54,No,No,Fiber optic,Month-to-month,25,0
Female,0,Yes,19,Yes,Yes,Fiber optic,Month-to-month,20,0
Female,0,No,36,Yes,No,DSL,One year,76,0
Male,0,No,35,Yes,Yes,Fiber optic,One year,92,0
Female,1,No,44,Yes,No,DSL,One year,110,0
Male,0,Yes,3,Yes,No,DSL,Month-to-month,21,0
Female,0,No,41,Yes,Yes,Fiber optic,Month-to-month,80,0
Male,0,Yes,34,Yes,No,DSL,Month-to-month,78,1
Female,0,No,13,No,No,DSL,Month-to-month,31,1
Female,0,Yes,67,No,Yes,DSL,Two year,60,0
Female,1,No,8,Yes,Yes,Fiber optic,Two year,101,1
Female,0,No,3,Yes,No,DSL,One year,80,1
Female,0,No,46,Yes,No,Fiber optic,Month-to-month,56,0
Female,0,Yes,61,Yes,Yes,DSL,One year,24,0
Male,0,No,52,No,No,DSL,Month-to-month,64,0
Female,0,Yes,33,Yes,No,DSL,Two year,20,0
Male,1,No,2,Yes,Yes,Fiber optic,Month-to-month,19,0
Female,0,Yes,0,No,No,DSL,Two year,56,0
Male,0,No,24,Yes,Yes,Fiber optic,Month-to-month,20,0
Male,0,Yes,24,Yes,No,DSL,Month-to-month,70,0
Male,0,No,9,No,Yes,Fiber optic,Month-to-month,25,0
Female,1,No,13,Yes,No,DSL,Month-to-month,74,1
Female,0,No,5,Yes,No,DSL,Month-to-month,85,1
Male,0,No,69,Yes,Yes,Fiber optic,Two year,113,0
Male,1,No,41,Yes,Yes,DSL,Two year,98,1
Female,0,Yes,30,Yes,No,DSL,Month-to-month,66,0
Female,0,No,3,No,No,DSL,Month-to-month,51,1
Male,0,No,35,Yes,Yes,DSL,One year,21,0
Male,1,No,72,Yes,Yes,DSL,One year,110,0
Female,0,No,29,Yes,No,DSL,Two year,69,1
Male,0,Yes,72,Yes,No,Fiber optic,Month-to-month,114,0
Female,1,No,5,Yes,No,Fiber optic,Month-to-month,81,1
Female,0,No,71,Yes,No,DSL,Two year,24,0
Male,0,No,1,Yes,No,DSL,Two year,49,1
Female,0,Yes,1,Yes,Yes,Fiber optic,Month-to-month,54,0
Female,0,Yes,70,Yes,Yes,DSL,One year,114,1
Male,0,Yes,63,Yes,Yes,DSL,Two year,76,0
Female,0,No,72,No,No,DSL,Month-to-month,54,1
Female,1,No,58,Yes,Yes,Fiber optic,One year,100,0
Male,0,Yes,72,Yes,No,Fiber optic,Month-to-month,24,0
Male,0,No,52,No,No,DSL,Two year,30,0
Male,0,No,31,Yes,No,DSL,Two year,94,0
Female,0,No,41,Yes,Yes,Fiber optic,Month-to-month,99,0
Female,0,No,22,Yes,No,DSL,One year,19,0
Male,0,Yes,44,Yes,No,DSL,Month-to-month,25,0
Male,0,No,21,Yes,Yes,DSL,Month-to-month,20,0
Female,0,Yes,52,Yes,No,DSL,Month-to-month,100,0
Female,0,No,59,Yes,No,DSL,One year,107,0
Male,0,No,18,Yes,No,Fiber optic,Month-to-month,76,0
Male,0,No,1,Yes,Yes,DSL,Two year,70,1
Male,0,Yes,10,Yes,No,DSL,One year,50,0
Male,0,No,7,Yes,Yes,Fiber optic,Month-to-month,20,0
Female,0,Yes,40,Yes,No,DSL,Month-to-month,85,1
Male,1,No,51,Yes,Yes,DSL,Month-to-month,94,0
Female,0,No,20,Yes,Yes,DSL,Month-to-month,20,0
Male,0,No,38,Yes,No,Fiber optic,Month-to-month,70,1
Male,0,Yes,58,Yes,Yes,DSL,Two year,75,0
Female,0,No,70,Yes,No,DSL,Month-to-month,104,0
Female,0,No,1,No,No,DSL,Two year,25,1
Female,0,No,13,Yes,Yes,Fiber optic,Month-to-month,100,1
Male,0,No,72,Yes,Yes,Fiber optic,Month-to-month,68,0
Male,0,No,62,No,No,DSL,One year,39,0
Male,0,No,61,Yes,Yes,DSL,Month-to-month,75,0
Female,0,No,25,Yes,Yes,DSL,One year,54,0
Female,0,Yes,45,Yes,Yes,Fiber optic,One year,54,1
Male,0,No,1,No,No,Fiber optic,Month-to-month,24,1
Female,0,No,27,Yes,No,Fiber optic,Month-to-month,95,1
Female,0,Yes,37,Yes,No,Fiber optic,Month-to-month,24,0
Female,0,No,51,Yes,Yes,DSL,Two year,26,0
Male,0,Yes,56,Yes,No,DSL,One year,60,0
Male,1,No,4,Yes,No,DSL,Month-to-month,74,1
Female,1,No,11,Yes,Yes,Fiber optic,Two year,95,1
Female,1,No,5,Yes,No,Fiber optic,One year,69,1
Male,0,No,1,Yes,No,DSL,Two year,88,1
Male,0,No,24,Yes,No,Fiber optic,Month-to-month,60,0
Male,0,No,36,Yes,No,Fiber optic,Month-to-month,94,0
Female,0,No,4,Yes,Yes,DSL,Two year,51,1
Female,0,Yes,53,Yes,Yes,Fiber optic,Month-to-month,104,0
Male,1,No,29,Yes,Yes,DSL,One year,101,0
Female,1,No,3,No,Yes,Fiber optic,Two year,31,0
Female,0,Yes,51,Yes,No,DSL,Month-to-month,70,0
Male,1,No,13,Yes,No,DSL,Month-to-month,94,0
Female,0,Yes,1,Yes,No,DSL,Two year,20,1
Male,1,No,54,Yes,Yes,Fiber optic,One year,74,0
Female,0,No,47,Yes,No,DSL,Month-to-month,59,0
Female,0,No,36,Yes,No,DSL,Month-to-month,54,0
Female,0,No,63,Yes,Yes,Fiber optic,Month-to-month,98,0
Female,0,Yes,31,Yes,No,DSL,Month-to-month,21,0
Male,0,No,40,Yes,Yes,Fiber optic,Month-to-month,106,0
Male,0,Yes,40,No,No,DSL,Two year,40,0
Male,1,No,59,No,Yes,DSL,One year,50,0
Female,1,No,1,Yes,No,DSL,One year,74,1
Female,1,No,71,Yes,Yes,Fiber optic,Month-to-month,106,0
Male,0,Yes,72,Yes,No,DSL,Month-to-month,24,0
Male,0,Yes,41,Yes,No,DSL,Two year,70,0
Male,0,Yes,30,Yes,No,DSL,Month-to-month,85,0
Male,0,No,53,Yes,Yes,Fiber optic,Month-to-month,98,0
Male,0,Yes,30,Yes,Yes,Fiber optic,Month-to-month,54,0
Female,0,Yes,72,Yes,Yes,Fiber optic,One year,117,0
Male,1,No,41,Yes,Yes,Fiber optic,Month-to-month,95,0
Female,0,Yes,72,Yes,No,DSL,Two year,79,0
Female,0,No,5,Yes,No,DSL,Two year,64,0
Female,0,No,58,Yes,No,Fiber optic,Month-to-month,65,0
Male,0,Yes,72,Yes,No,DSL,Two year,20,0
Male,0,No,63,Yes,No,DSL,Month-to-month,110,0
Female,0,No,35,Yes,Yes,Fiber optic,Month-to-month,21,0
Female,0,No,20,No,No,DSL,Month-to-month,24,1
Female,0,No,24,Yes,No,DSL,One year,90,0
Female,0,No,46,Yes,No,Fiber optic,Month-to-month,84,0
Female,1,No,15,Yes,No,Fiber optic,Month-to-month,55,1
Male,0,Yes,60,Yes,Yes,DSL,Two year,111,0
Female,0,No,62,Yes,No,DSL,Month-to-month,101,0
Male,0,Yes,7,No,No,DSL,One year,50,0
Female,0,Yes,3,Yes,Yes,Fiber optic,Month-to-month,70,0
Male,0,Yes,17,Yes,No,DSL,Month-to-month,50,0
Male,1,No,67,Yes,Yes,Fiber optic,Month-to-month,105,0
Male,0,No,30,Yes,No,DSL,Month-to-month,50,0
Male,1,Yes,71,Yes,No,DSL,One year,73,0
Male,0,Yes,39,Yes,No,DSL,One year,86,1
Male,0,Yes,26,Yes,Yes,Fiber optic,Month-to-month,20,0
Male,0,No,3,Yes,No,DSL,Month-to-month,64,0
Male,0,Yes,66,Yes,Yes,Fiber optic,Month-to-month,84,0
Male,1,No,60,Yes,Yes,Fiber optic,Month-to-month,104,0
Female,0,Yes,8,Yes,No,DSL,Two year,20,0
Female,0,No,1,Yes,No,DSL,Month-to-month,79,1
Male,0,No,27,Yes,No,DSL,Month-to-month,19,0
Female,1,No,72,Yes,No,Fiber optic,Month-to-month,116,0
Male,0,Yes,21,Yes,Yes,DSL,One year,46,0
Female,0,Yes,16,Yes,Yes,Fiber optic,Month-to-month,80,0
Female,0,Yes,62,Yes,Yes,DSL,Two year,106,0
Female,0,No,50,Yes,No,DSL,Month-to-month,82,0
Female,0,No,45,Yes,No,Fiber optic,Month-to-month,89,0
Male,0,No,4,Yes,Yes,Fiber optic,Month-to-month,20,0
Male,0,No,36,Yes,No,Fiber optic,Month-to-month,79,0
Male,0,Yes,67,Yes,Yes,Fiber optic,Month-to-month,80,1
Female,0,No,12,Yes,No,DSL,Month-to-month,19,0
Female,0,No,3,Yes,No,DSL,Month-to-month,19,0
Male,0,No,27,Yes,No,DSL,Month-to-month,20,0
Female,0,No,20,Yes,No,DSL,Month-to-month,20,0
Female,0,No,18,No,No,Fiber optic,Month-to-month,35,0
Female,1,No,72,Yes,No,DSL,Two year,107,0
Male,0,No,51,Yes,No,Fiber optic,Month-to-month,25,0
Female,0,No,3,Yes,No,DSL,Month-to-month,55,1
Male,0,No,9,No,Yes,Fiber optic,Month-to-month,40,0
Male,0,No,13,Yes,No,Fiber optic,Month-to-month,102,1
Female,0,No,1,Yes,No,Fiber optic,Month-to-month,21,0
Female,0,Yes,41,Yes,No,DSL,Month-to-month,94,0
Male,0,No,1,Yes,Yes,Fiber optic,Two year,48,0
Male,1,No,15,Yes,Yes,DSL,One year,74,1
Female,0,No,14,Yes,Yes,DSL,Two year,80,1
Male,0,No,5,Yes,No,DSL,One year,70,1
Female,0,No,23,Yes,No,DSL,Two year,94,0
Male,0,Yes,70,Yes,No,DSL,Month-to-month,25,0
Male,0,No,3,Yes,Yes,DSL,Two year,55,0
Male,0,Yes,31,No,No,Fiber optic,Month-to-month,35,1
Female,0,Yes,1,Yes,Yes,DSL,One year,20,0
Male,1,Yes,68,Yes,No,DSL,Month-to-month,20,0
Female,0,Yes,36,Yes,Yes,Fiber optic,One year,51,0
Male,0,No,13,No,No,Fiber optic,Month-to-month,25,0
Male,0,No,2,Yes,No,Fiber optic,Month-to-month,45,0
Male,0,No,9,Yes,Yes,Fiber optic,One year,76,0
Male,0,No,35,Yes,Yes,DSL,Two year,20,0
Female,0,Yes,69,Yes,Yes,Fiber optic,One year,59,0
Male,0,Yes,52,Yes,No,Fiber optic,Month-to-month,26,0
Male,0,Yes,40,No,No,Fiber optic,Month-to-month,60,0
Female,0,No,45,Yes,No,DSL,Month-to-month,63,0
Male,0,No,3,Yes,No,DSL,One year,24,0
Male,1,No,9,Yes,No,DSL,Month-to-month,99,1
Female,0,No,1,Yes,No,DSL,One year,74,0
Male,0,Yes,68,Yes,No,DSL,Two year,106,0
Male,0,No,5,No,Yes,Fiber optic,One year,25,1
